employee_id,job_role,department,tenure_years,monthly_income,overtime_hours,travel_frequency,job_satisfaction,manager_rating,training_hours,work_life_balance_score,remote_friendly_role,attrition,age,gender,ethnicity,marital_status,disability_status,commute_distance_km
12689,Finance,HR,0.1,3685.67,21.6,Occasional,1,1,0,2,0,1,29,Other,Other,Divorced,,25.4
12690,Developer,Consulting,2.7,1500.0,24.5,Occasional,3,1,32,5,1,1,49,Male,White,Widowed,Mental,10.2
12691,HR,Finance,0.62,6081.72,12.0,Occasional,5,4,17,5,1,0,43,Male,Asian,Single,Physical,13.5
12692,Operations,Finance,1.27,2715.44,29.0,,1,2,54,4,0,0,43,Other,White,Divorced,,12.9
12693,Manager,Technology,1.28,4392.29,27.7,Frequent,2,4,2,3,0,0,64,Other,White,Married,,20.4
12694,Developer,Operations,1.9,3878.31,24.8,Frequent,3,2,56,2,0,1,59,Female,White,Married,,1.6
12695,Analyst,Technology,1.22,3882.4,30.6,Occasional,1,2,18,2,0,1,45,Male,Mixed,Widowed,,19.8
12696,Manager,Technology,0.34,4971.83,14.4,Frequent,2,2,9,2,1,1,42,Female,Other,Single,,3.9
12697,Finance,Operations,0.47,6005.51,6.2,Occasional,1,2,19,4,1,1,47,Male,Black,Widowed,Mental,7.8
12698,Analyst,Consulting,0.1,4301.79,27.7,Occasional,2,1,10,3,0,1,58,Male,Other,Divorced,,13.7
12699,Analyst,Finance,1.91,4786.09,10.4,,2,5,31,2,0,1,55,Other,Asian,Widowed,,22.3
12700,Consultant,Technology,9.27,4394.67,3.8,Occasional,1,5,39,2,1,1,31,Other,Black,Widowed,Mental,5.4
12701,HR,Operations,0.37,5221.04,10.6,Occasional,3,3,19,3,0,0,18,Female,Mixed,Married,,16.3
12702,Manager,HR,8.77,3444.5,18.7,,1,3,54,3,0,0,50,Other,Black,Married,Mental,9.9
12703,Analyst,Technology,3.97,5290.47,41.6,,1,3,31,5,1,0,28,Other,Black,Married,,6.8
12704,Consultant,Finance,3.04,5332.6,21.7,Frequent,3,4,42,1,0,1,52,Other,Black,Divorced,,3.8
12705,Finance,Consulting,3.11,5299.04,30.4,,1,3,36,1,0,1,38,Male,White,Divorced,,9.0
12706,Developer,Technology,5.26,3207.82,27.3,Occasional,5,3,21,2,0,1,39,Other,Asian,Single,,20.4
12707,Operations,Technology,0.34,3797.99,20.9,,5,3,55,3,0,0,22,Other,Mixed,Single,,13.5
12708,Operations,Operations,2.11,4287.36,13.5,,5,1,3,5,0,0,57,Male,Asian,Married,,12.7
12709,Manager,HR,3.58,2354.99,7.0,Frequent,2,3,12,4,1,0,35,Female,White,Married,Physical,25.7
12710,Analyst,HR,2.65,5913.9,62.2,,4,5,5,1,0,0,54,Other,Mixed,Widowed,,17.5
12711,Operations,Consulting,5.37,3985.27,10.9,Occasional,1,1,28,1,0,1,61,Other,White,Single,,8.3
12712,HR,Finance,0.23,4340.71,13.3,Occasional,4,2,57,3,0,0,46,Male,Mixed,Widowed,Mental,23.7
12713,Operations,Consulting,3.52,3307.59,15.2,Occasional,5,4,1,4,0,1,35,Other,Mixed,Divorced,,17.1
12714,Operations,Technology,2.29,2407.75,10.6,,3,1,56,1,1,1,29,Other,Other,Divorced,,8.0
12715,Operations,Technology,1.43,3275.16,24.0,,5,1,59,5,0,0,38,Male,White,Divorced,,8.0
12716,Consultant,HR,1.25,4263.05,10.8,Occasional,1,5,24,1,1,1,57,Female,Asian,Single,,11.2
12717,Analyst,Finance,2.91,4808.11,13.1,,4,3,31,3,1,0,47,Male,White,Divorced,,5.1
12718,HR,Operations,6.65,4194.15,10.1,Frequent,4,2,59,3,0,0,58,Other,White,Single,,36.5
12719,Analyst,Finance,2.06,4416.07,12.9,Frequent,2,5,25,4,1,0,32,Female,White,Married,,12.1
12720,Manager,Technology,5.22,3595.57,5.9,Frequent,3,5,25,1,0,0,52,Male,Other,Widowed,,11.5
12721,Manager,Operations,1.54,4595.5,4.7,Frequent,5,1,37,4,0,0,64,Other,Other,Widowed,,43.7
12722,Manager,Finance,0.32,5779.4,47.7,Occasional,3,2,21,1,0,1,45,Other,Other,Divorced,,9.6
12723,Finance,Finance,0.19,4845.75,30.6,,1,5,9,2,0,1,21,Female,Other,Widowed,,5.0
12724,Operations,Operations,0.16,4971.45,42.8,Frequent,2,4,22,1,0,1,45,Female,White,Divorced,,18.1
12725,Finance,Technology,1.43,4352.82,45.4,Occasional,5,4,3,3,1,0,47,Other,Asian,Single,,14.9
12726,Consultant,Finance,1.23,2196.21,7.8,Frequent,1,5,15,3,1,1,44,Female,Black,Divorced,,14.6
12727,Manager,Operations,3.8,2746.4,41.5,,3,1,54,2,0,1,33,Other,White,Divorced,,3.2
12728,HR,Technology,4.07,4545.85,34.3,Frequent,2,4,41,1,1,0,49,Female,Asian,Widowed,,2.1
12729,Analyst,Operations,0.16,3986.87,12.8,Frequent,5,1,32,1,0,0,29,Male,Black,Widowed,,3.4
12730,Operations,Operations,0.75,4527.81,21.5,Frequent,3,3,12,3,1,1,61,Male,Black,Single,,22.1
12731,Developer,Finance,0.96,6011.71,29.8,Frequent,5,3,45,2,1,0,53,Female,Other,Widowed,,14.0
12732,HR,Technology,2.38,4871.24,25.5,,2,1,54,3,0,1,32,Female,Black,Single,,5.3
12733,Operations,Finance,0.47,5510.66,15.3,Occasional,2,5,43,2,1,0,36,Other,Asian,Widowed,,12.9
12734,Finance,Consulting,0.43,4113.62,18.9,Frequent,3,3,12,3,1,1,35,Other,Other,Divorced,,8.3
12735,Finance,Consulting,8.64,3031.34,23.4,Occasional,5,3,32,5,0,0,43,Other,White,Married,Mental,10.7
12736,HR,Technology,4.89,3930.56,12.5,,4,4,58,1,0,0,28,Male,White,Widowed,,12.4
12737,Finance,Operations,0.6,3034.3,25.2,,1,5,13,4,0,0,47,Male,Other,Widowed,,6.4
12738,Manager,Finance,1.57,5869.95,9.4,Frequent,2,1,7,5,0,1,45,Male,Other,Widowed,,9.4
12739,Consultant,Finance,1.32,4948.47,42.4,Occasional,5,3,25,3,1,0,40,Female,Black,Single,,45.3
12740,Analyst,Technology,4.7,4624.61,33.2,Frequent,3,5,21,2,1,0,32,Male,Black,Single,,14.7
12741,Consultant,Technology,2.14,5483.13,30.3,,3,3,45,4,1,0,28,Female,Asian,Widowed,,33.1
12742,Operations,Consulting,0.41,1575.93,22.3,Frequent,2,4,0,2,0,0,60,Female,Other,Single,,21.7
12743,Analyst,HR,4.03,4705.77,19.9,Frequent,2,5,58,2,0,1,38,Female,White,Single,,10.4
12744,Analyst,Technology,1.52,2427.23,34.1,Occasional,4,2,59,1,0,0,62,Male,Asian,Single,Physical,17.0
12745,Consultant,HR,0.92,3991.29,6.5,,3,4,48,3,1,0,56,Male,White,Single,,16.5
12746,HR,Technology,1.41,3625.95,8.5,Frequent,5,1,15,1,1,1,48,Female,White,Single,Physical,7.8
12747,Analyst,Operations,2.07,4794.08,25.7,Frequent,1,5,43,2,1,0,32,Male,Asian,Divorced,Other,6.1
12748,Consultant,Operations,1.26,4273.82,16.4,Frequent,1,3,28,1,1,1,34,Female,White,Widowed,Mental,5.1
12749,Analyst,Consulting,0.83,5614.14,10.7,Occasional,4,5,51,5,0,0,42,Female,Other,Married,,12.8
12750,Developer,Consulting,1.52,3277.72,35.8,,5,1,22,2,0,1,41,Male,Other,Widowed,,11.4
12751,HR,HR,0.06,4850.94,18.5,Frequent,1,5,4,2,0,1,62,Female,Asian,Married,,11.2
12752,Manager,Technology,4.44,4194.67,21.5,Frequent,1,3,20,5,1,0,53,Male,White,Married,Other,4.4
12753,Analyst,Finance,0.56,2037.65,36.4,Frequent,5,4,55,2,1,1,50,Male,White,Single,,3.1
12754,Developer,Consulting,0.13,2897.66,15.1,,5,4,49,4,0,0,61,Female,Black,Widowed,,8.2
12755,Manager,Finance,3.18,3820.15,58.1,Occasional,2,3,35,4,1,1,21,Other,Mixed,Widowed,,13.2
12756,Manager,Finance,4.46,5334.75,7.0,Occasional,1,2,19,3,0,1,18,Male,Asian,Single,,11.1
12757,Operations,Technology,5.04,4556.47,35.7,Frequent,1,2,42,3,0,1,55,Female,White,Married,Physical,11.2
12758,Analyst,HR,2.04,2599.0,11.2,Frequent,4,4,7,1,1,0,28,Other,Asian,Divorced,,7.8
12759,Consultant,Technology,0.69,3831.62,31.9,Occasional,2,1,53,1,0,0,38,Other,Black,Single,,11.4
12760,Analyst,Consulting,4.01,6421.37,9.6,Occasional,2,5,25,5,0,1,42,Other,Asian,Married,,4.5
12761,Developer,Finance,3.61,4133.47,4.6,Occasional,1,3,40,5,1,1,45,Female,Other,Married,,13.5
12762,Manager,Technology,0.85,3607.21,32.2,Frequent,3,1,57,2,1,0,23,Female,White,Married,,15.3
12763,Analyst,Technology,7.01,4590.09,12.8,Frequent,3,5,24,3,0,0,63,Other,Black,Married,Physical,5.2
12764,Consultant,Technology,0.33,4916.07,4.8,Occasional,5,4,51,3,0,0,23,Female,Other,Divorced,,14.7
12765,Operations,Consulting,12.17,3452.6,33.3,Occasional,2,3,41,3,0,0,39,Male,Mixed,Single,,14.2
12766,Analyst,HR,5.9,4603.09,19.8,,1,1,6,3,0,0,32,Other,Mixed,Divorced,,9.4
12767,HR,Technology,3.49,3605.33,12.8,Frequent,1,5,50,1,0,1,50,Other,Asian,Widowed,,23.3
12768,Operations,Consulting,8.38,4863.19,22.3,,1,4,21,4,0,0,34,Other,White,Divorced,,5.6
12769,Consultant,Finance,3.84,4203.63,15.0,Occasional,4,4,32,5,0,0,29,Other,Mixed,Widowed,,16.4
12770,Developer,Operations,0.63,4578.36,13.7,Frequent,3,5,4,5,0,0,48,Female,Black,Single,,28.1
12771,Manager,Consulting,1.75,3088.98,29.6,Frequent,4,2,37,3,1,0,52,Other,White,Divorced,,5.8
12772,Analyst,Operations,0.22,3014.46,20.0,,1,2,11,3,1,1,51,Other,Black,Widowed,,7.6
12773,Consultant,Technology,1.48,5134.6,9.1,,1,5,59,1,0,1,49,Other,Black,Single,,5.9
12774,Operations,Technology,4.06,3904.72,16.8,,2,5,43,1,0,0,40,Other,Black,Single,,7.4
12775,HR,Consulting,1.47,4342.04,29.3,,2,5,52,5,0,0,55,Male,Mixed,Married,,18.5
12776,Consultant,Operations,1.2,3632.33,6.8,Frequent,3,4,13,3,0,0,22,Other,Asian,Widowed,Physical,7.9
12777,Finance,Technology,2.71,5078.47,38.0,Occasional,5,3,6,3,1,0,57,Female,Mixed,Divorced,,7.7
12778,HR,Finance,6.17,3270.63,19.5,Occasional,1,4,27,5,0,1,19,Male,Mixed,Divorced,,15.4
12779,Operations,HR,0.15,3837.28,18.4,Occasional,2,4,51,1,0,0,48,Male,Asian,Single,,5.2
12780,Developer,HR,1.46,4943.19,19.1,,3,2,52,5,0,0,29,Other,Other,Married,,17.5
12781,Manager,Technology,0.52,5407.56,49.2,Occasional,4,5,51,1,0,0,56,Female,Black,Married,,13.6
12782,Operations,Operations,3.57,3371.49,16.8,,1,4,45,1,0,1,63,Male,Other,Married,,3.1
12783,Developer,Technology,0.34,6351.62,12.9,,5,4,15,1,1,0,59,Male,Black,Single,,12.3
12784,Analyst,Operations,3.28,4375.89,15.3,Occasional,3,5,40,3,0,0,37,Female,Other,Single,,25.8
12785,Consultant,Finance,1.01,2748.49,32.2,Occasional,5,3,1,5,0,1,31,Male,Black,Widowed,,8.8
12786,Finance,Operations,0.67,4442.86,26.4,Occasional,1,2,48,1,1,1,28,Other,Asian,Divorced,,14.0
12787,HR,Technology,8.26,3540.4,17.0,Frequent,3,1,30,4,1,1,48,Male,Asian,Divorced,,21.3
12788,HR,Finance,0.06,4520.88,65.7,,2,4,35,1,0,1,50,Other,Asian,Widowed,,15.9
12789,Consultant,Consulting,1.73,3948.57,24.9,Frequent,5,3,13,1,0,0,43,Female,White,Widowed,,16.3
12790,Finance,HR,0.07,4089.13,8.1,Occasional,4,1,45,1,1,0,19,Female,Black,Single,Mental,17.8
12791,Consultant,Technology,1.98,2906.09,2.3,Frequent,4,5,27,2,0,0,48,Male,Asian,Divorced,,8.8
12792,Analyst,Technology,2.09,5188.07,26.7,Frequent,5,1,46,4,0,1,52,Female,Other,Divorced,,23.9
12793,Developer,Technology,1.16,2612.65,13.7,Occasional,1,5,31,3,0,1,44,Other,White,Divorced,,9.2
12794,Operations,Finance,0.43,2669.48,4.5,Occasional,1,3,27,5,0,0,22,Other,White,Single,,2.2
12795,HR,Consulting,1.42,4440.83,15.7,,1,1,11,5,0,0,28,Other,Asian,Single,,21.1
12796,Analyst,Operations,3.35,5923.41,27.9,,4,2,12,5,1,0,56,Male,Mixed,Widowed,,33.1
12797,Developer,Consulting,4.58,3576.89,14.8,Frequent,4,3,21,3,1,0,45,Other,Asian,Single,,14.3
12798,Analyst,Finance,2.27,4841.17,16.4,Occasional,2,1,41,1,0,1,33,Other,Mixed,Single,,12.0
12799,Finance,Technology,2.67,5288.01,2.1,,1,4,47,4,0,0,57,Female,Asian,Divorced,,31.9
12800,HR,HR,0.67,4977.62,26.7,,4,1,28,5,0,1,43,Male,Black,Divorced,Mental,13.2
12801,Operations,Technology,1.02,3626.55,3.5,Frequent,4,1,29,2,1,0,41,Female,Other,Widowed,,12.4
12802,Consultant,Operations,0.53,2690.74,10.6,Frequent,1,2,14,2,1,0,21,Other,Mixed,Single,,18.6
12803,Consultant,HR,0.86,1500.0,20.8,Frequent,1,3,39,4,0,1,29,Other,Mixed,Divorced,,0.9
12804,Developer,Technology,0.76,3684.59,8.9,Occasional,4,4,3,5,1,0,35,Female,White,Divorced,Physical,12.7
12805,Operations,HR,2.2,5413.7,10.5,,5,3,32,1,0,1,31,Female,Mixed,Widowed,,7.6
12806,Manager,Consulting,2.48,2651.0,20.1,,4,3,45,5,1,1,34,Female,Black,Divorced,,24.7
12807,Finance,Finance,8.7,4840.25,21.3,,2,4,8,1,0,1,61,Other,Other,Widowed,,10.6
12808,Developer,Technology,0.65,2859.82,17.4,Frequent,3,4,50,5,0,1,58,Female,Mixed,Divorced,,12.1
12809,Manager,Operations,3.08,4127.29,1.9,Occasional,1,2,37,2,0,0,33,Male,White,Widowed,,3.1
12810,Analyst,Consulting,5.1,4849.35,2.8,Frequent,2,5,15,3,0,0,59,Male,Other,Widowed,,9.9
12811,Finance,Technology,2.46,3208.61,32.2,Frequent,5,2,25,4,1,0,37,Female,Mixed,Widowed,,17.0
12812,Analyst,Consulting,0.88,4204.58,12.6,Occasional,3,4,55,1,0,0,60,Male,Black,Married,Physical,9.5
12813,Operations,Operations,0.91,3501.89,73.1,Occasional,4,1,42,3,0,0,45,Male,Black,Married,,6.6
12814,HR,Technology,0.12,4846.18,20.2,Frequent,1,1,52,1,1,1,58,Male,Other,Single,,21.6
12815,Finance,Operations,1.09,4282.38,57.3,Occasional,4,3,26,4,0,1,18,Female,White,Single,,14.8
12816,Manager,HR,4.09,4067.81,14.6,Frequent,2,3,54,3,1,0,33,Male,Black,Divorced,,7.2
12817,HR,Operations,0.15,5870.02,11.4,,1,5,10,3,1,1,21,Male,Asian,Married,,14.6
12818,Consultant,HR,0.74,4794.77,26.9,Occasional,4,5,45,4,0,0,49,Other,Asian,Widowed,,9.0
12819,Manager,Technology,3.67,3171.58,36.7,,1,5,42,4,1,1,46,Female,Mixed,Single,,11.7
12820,Developer,HR,4.58,3896.96,14.7,Occasional,2,5,25,1,0,0,25,Other,Black,Single,,13.7
12821,Consultant,Technology,1.82,3908.92,26.3,Frequent,4,1,13,3,1,1,19,Other,Asian,Widowed,,20.3
12822,Consultant,Technology,3.59,4096.38,3.6,Frequent,3,4,56,4,0,0,63,Female,Mixed,Widowed,,6.9
12823,Developer,Finance,1.47,7029.41,8.1,Frequent,5,5,0,1,1,0,41,Male,Mixed,Married,Physical,14.5
12824,Finance,Technology,0.52,4445.02,22.8,Frequent,4,2,10,5,0,0,58,Other,Mixed,Widowed,,23.2
12825,Consultant,HR,1.52,1556.92,12.7,Frequent,1,5,29,4,1,1,63,Male,White,Single,,14.7
12826,Operations,Finance,2.6,3348.64,20.7,Frequent,4,1,23,3,0,0,31,Male,Mixed,Single,Mental,23.9
12827,Manager,Finance,8.87,1681.15,23.1,Occasional,1,3,49,5,0,1,61,Male,White,Married,,31.8
12828,HR,Technology,0.21,3604.24,26.0,Occasional,2,2,48,4,1,0,60,Female,Asian,Divorced,,5.8
12829,Consultant,Operations,2.12,1615.23,31.7,,5,5,3,2,1,1,18,Other,Mixed,Married,,32.2
12830,Manager,Operations,1.2,2954.09,32.2,Occasional,1,1,21,3,1,1,50,Other,Asian,Single,,14.8
12831,Analyst,Finance,2.13,2175.13,6.6,Occasional,4,3,45,3,0,0,28,Female,Black,Married,,13.2
12832,Manager,Technology,0.07,4460.99,14.9,,2,5,7,1,1,1,37,Male,White,Divorced,,12.7
12833,HR,Operations,1.13,4000.65,14.6,,3,1,46,2,1,0,32,Male,Asian,Single,,6.3
12834,Manager,Technology,5.14,4363.55,16.1,Frequent,4,1,15,4,0,0,45,Male,Mixed,Widowed,,17.2
12835,Developer,Technology,2.42,3874.54,13.6,,5,4,32,2,0,0,38,Female,Asian,Single,Mental,6.8
12836,HR,Finance,1.8,2326.84,17.0,,2,1,32,4,1,0,40,Other,Mixed,Widowed,,15.9
12837,Finance,Finance,1.01,4616.23,10.2,Occasional,4,5,9,1,1,0,26,Other,Other,Single,,14.7
12838,Analyst,Consulting,1.06,6306.67,30.3,Frequent,1,1,1,5,1,0,37,Female,White,Divorced,,18.4
12839,Developer,Operations,1.45,4491.06,23.1,,1,2,56,2,1,1,34,Other,Black,Widowed,,15.8
12840,Finance,Operations,5.42,3488.89,10.1,Frequent,1,1,43,3,1,1,59,Other,Asian,Single,,11.9
12841,Manager,Operations,10.25,2286.32,17.2,Frequent,4,1,3,4,1,1,32,Female,Asian,Widowed,,6.6
12842,HR,HR,1.73,2910.32,53.7,,5,2,22,2,1,0,61,Other,Other,Single,,22.8
12843,Analyst,Technology,1.5,4543.65,6.9,,1,5,50,4,1,0,22,Male,Mixed,Divorced,,5.5
12844,Developer,Finance,5.62,5287.74,8.3,,4,3,26,2,1,0,63,Male,Black,Married,,8.0
12845,Finance,Operations,1.67,4313.04,31.3,,4,4,32,3,0,1,59,Female,Mixed,Divorced,,10.4
12846,Finance,Consulting,2.41,4959.86,46.3,Frequent,5,3,32,4,1,1,50,Male,Mixed,Married,,8.0
12847,Analyst,Operations,0.79,4849.21,21.3,Occasional,2,5,40,4,0,0,47,Male,Asian,Single,,7.1
12848,Operations,Technology,4.08,4607.84,18.0,Frequent,2,5,19,5,0,1,33,Male,Asian,Divorced,,18.9
12849,Manager,Technology,2.28,3209.83,5.8,Frequent,4,2,12,1,0,0,53,Other,Asian,Divorced,,7.3
12850,Analyst,Finance,4.97,4208.71,11.8,Frequent,2,3,10,2,1,0,54,Other,White,Married,Physical,23.7
12851,Finance,HR,4.55,2981.95,11.3,,3,1,18,3,0,1,58,Male,White,Divorced,,13.7
12852,Consultant,Finance,0.73,4020.91,11.9,,5,2,52,5,0,1,55,Male,Asian,Married,,6.3
12853,Developer,Operations,3.77,4397.04,9.2,Occasional,4,2,48,5,0,0,41,Female,Mixed,Married,,45.9
12854,Analyst,Consulting,4.83,6014.54,5.5,Occasional,2,4,31,1,1,1,42,Male,Black,Married,,9.7
12855,Operations,Finance,1.27,2428.32,27.1,Occasional,2,2,2,3,0,0,44,Female,Black,Divorced,,16.9
12856,Finance,HR,0.57,4577.81,22.3,Frequent,5,3,51,2,0,0,22,Male,Mixed,Widowed,,3.8
12857,Manager,Finance,0.01,5777.48,5.5,Occasional,1,5,12,4,0,0,38,Other,Other,Single,,12.7
12858,Finance,Technology,1.8,4910.62,17.4,Frequent,2,4,27,1,0,0,60,Female,Mixed,Divorced,,22.0
12859,Manager,Operations,1.3,4999.53,13.2,,5,1,21,4,0,1,52,Male,Black,Widowed,,3.8
12860,Analyst,Operations,2.43,4705.23,49.9,Frequent,1,3,56,5,0,1,23,Female,Other,Married,Mental,35.8
12861,Manager,Operations,0.62,5558.0,39.0,,4,1,18,4,1,1,26,Male,Other,Widowed,,10.3
12862,HR,Operations,5.89,2695.03,49.7,,1,2,30,2,0,1,62,Other,Black,Widowed,,8.7
12863,HR,Operations,0.89,2336.89,11.7,Occasional,2,3,19,2,0,0,44,Female,Other,Single,Physical,11.3
12864,HR,Operations,0.77,3992.4,3.1,,4,4,52,4,1,0,18,Female,White,Widowed,,13.4
12865,Operations,Consulting,1.97,1500.0,6.4,Occasional,4,4,23,4,0,0,47,Other,Asian,Divorced,,10.5
12866,Operations,HR,2.07,5476.77,11.9,Occasional,1,1,31,1,1,1,32,Male,Other,Single,,24.3
12867,Consultant,Operations,0.73,5464.86,14.0,Occasional,4,5,8,2,1,0,49,Other,Other,Single,,16.2
12868,Operations,HR,0.95,3479.98,50.5,Frequent,1,4,50,4,1,1,37,Other,White,Single,,9.9
12869,Analyst,Operations,0.56,3555.08,30.2,Occasional,1,1,18,3,1,1,21,Female,White,Married,,9.2
12870,Finance,Finance,3.8,3913.18,22.3,Occasional,1,5,22,1,0,1,51,Male,Mixed,Married,,5.2
12871,Finance,Operations,4.41,4062.42,39.4,,5,3,24,1,0,1,55,Female,Black,Single,,10.0
12872,Consultant,Technology,1.86,4152.61,25.1,Frequent,2,4,32,1,0,0,37,Female,Mixed,Single,Mental,18.1
12873,Operations,Consulting,3.76,4669.88,29.0,Occasional,4,4,48,1,1,0,64,Female,Black,Married,,4.5
12874,Manager,Finance,3.99,3792.85,13.2,Occasional,3,1,45,4,1,1,45,Female,White,Married,,4.4
12875,Consultant,Finance,0.45,5131.83,4.5,Occasional,2,4,43,5,0,0,56,Other,Asian,Married,,33.2
12876,Manager,Technology,10.16,4535.14,3.6,,3,1,1,3,0,0,42,Male,Black,Married,,7.0
12877,Manager,Operations,5.16,3271.64,3.7,,1,4,53,5,1,1,28,Other,Black,Married,Physical,8.8
12878,Developer,Consulting,0.69,5602.14,26.9,,4,1,2,5,0,0,25,Female,White,Married,,10.5
12879,Finance,Finance,0.62,2370.09,8.6,Occasional,2,4,27,4,1,1,51,Female,Other,Divorced,,4.8
12880,HR,Consulting,0.4,3889.4,13.3,Occasional,3,3,55,1,1,0,44,Female,Mixed,Married,Mental,19.7
12881,Operations,Finance,0.45,5160.3,5.0,Occasional,3,3,36,1,0,0,61,Other,Asian,Widowed,Other,0.7
12882,Manager,Operations,4.14,3132.31,36.0,Occasional,3,1,34,4,0,1,39,Other,Black,Widowed,,13.4
12883,Developer,Finance,1.9,4371.47,16.7,Occasional,2,3,13,4,0,0,25,Male,Other,Single,,32.2
12884,Finance,Finance,4.58,4652.01,20.0,,5,1,23,2,0,1,50,Male,White,Widowed,,9.7
12885,HR,HR,4.11,2967.37,21.5,Occasional,1,1,55,1,1,1,56,Female,Black,Widowed,,11.9
12886,Manager,Operations,2.78,3913.03,23.4,Frequent,4,2,49,3,0,0,26,Other,Other,Divorced,,7.6
12887,Manager,Technology,3.48,3812.2,37.3,Occasional,3,3,36,2,0,0,39,Other,Mixed,Married,,5.2
12888,Consultant,Technology,0.06,3337.91,27.5,,2,2,2,5,0,0,26,Female,White,Married,,30.7
12889,Consultant,Operations,1.12,6762.01,7.3,Occasional,3,2,22,1,0,0,48,Female,Other,Widowed,,16.7
12890,Finance,Technology,3.05,3084.27,8.2,Frequent,2,4,33,4,1,0,51,Female,Other,Married,,7.2
12891,HR,Operations,0.03,5205.92,84.7,Occasional,5,1,8,4,1,0,21,Female,Black,Married,,3.8
12892,Manager,Technology,0.1,3528.64,32.8,Frequent,3,5,17,4,0,1,63,Other,Mixed,Single,,14.0
12893,Finance,HR,5.73,2696.04,66.8,Frequent,3,2,58,1,1,1,31,Female,White,Single,,5.9
12894,Finance,Technology,3.46,4123.38,14.0,,4,4,1,3,0,0,25,Male,White,Divorced,,9.0
12895,Analyst,Finance,0.93,4778.91,46.1,Frequent,2,3,21,4,1,1,58,Female,Mixed,Single,,13.0
12896,Operations,Operations,3.49,5104.61,24.0,Occasional,2,5,50,1,1,1,52,Female,Asian,Married,,25.3
12897,Consultant,Consulting,4.72,5874.72,21.0,Frequent,5,1,34,5,1,1,39,Female,Black,Married,,14.6
12898,HR,Consulting,1.1,7534.3,17.2,Occasional,3,4,30,2,1,1,23,Male,Other,Divorced,,12.8
12899,Manager,Operations,0.11,4300.62,29.9,Occasional,4,5,25,1,1,0,50,Other,Black,Widowed,,23.6
12900,Finance,HR,8.1,3204.29,24.8,Occasional,1,1,49,1,0,0,35,Male,Mixed,Divorced,,11.5
12901,Manager,Technology,1.27,4543.45,14.7,Occasional,4,1,13,4,0,0,25,Male,Other,Married,,2.5
12902,Analyst,HR,0.34,3680.54,10.5,,4,5,44,2,1,1,24,Other,Asian,Widowed,,12.5
12903,HR,Consulting,2.03,5111.16,15.0,Occasional,4,4,47,2,0,0,49,Male,Mixed,Single,,17.8
12904,Finance,Operations,4.39,2443.4,16.9,,4,5,52,4,0,0,24,Other,Black,Divorced,,9.7
12905,Manager,Operations,0.75,6842.0,12.3,Frequent,3,2,27,3,1,0,27,Female,Other,Widowed,,9.1
12906,Consultant,HR,0.94,5027.26,8.0,Occasional,4,1,10,1,0,0,53,Other,White,Divorced,,11.4
12907,Operations,HR,0.83,1979.2,17.8,Frequent,2,3,31,4,0,0,48,Male,Other,Single,Mental,9.8
12908,Analyst,Technology,14.36,3149.17,22.7,,2,5,20,3,0,0,48,Female,Other,Widowed,,30.6
12909,HR,Finance,0.66,4979.3,20.6,Occasional,4,5,22,4,0,1,27,Male,Mixed,Divorced,,9.1
12910,Analyst,Finance,2.57,5411.61,6.3,Occasional,2,1,55,5,1,0,37,Female,Asian,Single,,16.2
12911,Consultant,Technology,7.78,2473.31,49.6,,3,1,23,3,0,1,52,Male,Other,Married,,16.8
12912,HR,Finance,0.48,4855.63,57.7,Frequent,1,5,11,3,1,1,46,Female,Other,Widowed,Other,10.4
12913,Analyst,Consulting,10.61,1663.19,26.6,,4,3,2,2,1,1,47,Female,Asian,Single,,14.7
12914,Developer,Finance,8.84,3892.8,30.4,Frequent,2,1,5,1,1,1,48,Male,Asian,Divorced,,5.3
12915,Consultant,Technology,6.48,5334.46,20.1,Frequent,2,1,47,4,1,1,50,Male,Other,Married,,20.2
12916,Consultant,Finance,0.72,3338.18,21.9,Frequent,3,2,11,4,0,0,57,Female,White,Divorced,,5.6
12917,Consultant,Operations,3.02,2191.69,3.4,Occasional,3,4,52,1,0,1,21,Male,White,Widowed,Other,11.2
12918,Developer,HR,4.29,4175.46,15.7,,1,2,19,1,1,1,51,Male,White,Single,,14.1
12919,Developer,Consulting,12.81,3274.34,15.9,Occasional,5,3,57,2,0,0,34,Female,Mixed,Divorced,,7.1
12920,Manager,Operations,0.6,4755.47,56.6,,5,4,5,1,1,0,51,Other,Mixed,Divorced,,21.0
12921,Finance,Operations,4.36,2937.61,13.5,Frequent,5,5,19,5,1,0,49,Female,White,Single,,9.4
12922,Operations,Technology,1.24,3072.84,49.0,Occasional,1,3,13,2,1,0,50,Other,White,Widowed,,13.2
12923,Analyst,HR,0.58,1574.8,17.2,Occasional,4,3,55,3,1,1,54,Male,White,Widowed,,14.9
12924,Manager,HR,1.64,4203.93,12.0,Occasional,5,2,40,1,0,0,48,Other,Asian,Widowed,Physical,13.6
12925,Analyst,Consulting,4.74,3806.91,3.6,Frequent,5,4,48,3,0,0,43,Male,Black,Married,,18.7
12926,Operations,Technology,1.88,2573.94,21.6,,2,3,43,2,0,1,48,Female,Mixed,Married,,12.2
12927,Finance,Consulting,2.31,4232.56,9.0,Frequent,2,4,0,5,1,0,48,Female,Mixed,Widowed,Physical,12.2
12928,Developer,Finance,15.99,5232.48,4.1,Occasional,4,5,19,5,0,0,45,Female,Mixed,Divorced,,8.2
